Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:42:30.704000,GAS,10,0 days 00:01:23.800000,25.0,1.0,,,0 days 00:00:29.926000,0 days 00:00:30.123000,0 days 00:00:23.751000,0 days 00:41:36.774000,0 days 00:42:06.897000,0 days 00:42:30.648000,275.0,232.0,243.0,,True,ULTRASOFT,24.0,True,Toro Rosso,0 days 00:41:06.904000,2018-07-29 13:47:07.081,1,5.0,False,,False,True,0,0
0 days 00:43:54.463000,GAS,10,0 days 00:01:23.759000,26.0,1.0,,,0 days 00:00:30.003000,0 days 00:00:30.032000,0 days 00:00:23.724000,0 days 00:43:00.651000,0 days 00:43:30.683000,0 days 00:43:54.407000,273.0,233.0,245.0,,True,ULTRASOFT,25.0,True,Toro Rosso,0 days 00:42:30.704000,2018-07-29 13:48:30.881,1,5.0,False,,False,True,0,0
0 days 00:45:19.593000,GAS,10,0 days 00:01:25.130000,27.0,1.0,,,0 days 00:00:30.782000,0 days 00:00:30.617000,0 days 00:00:23.731000,0 days 00:44:25.189000,0 days 00:44:55.806000,0 days 00:45:19.537000,278.0,232.0,244.0,,False,ULTRASOFT,26.0,True,Toro Rosso,0 days 00:43:54.463000,2018-07-29 13:49:54.640,1,6.0,False,,False,True,1,0
0 days 00:46:43.454000,GAS,10,0 days 00:01:23.861000,28.0,1.0,,,0 days 00:00:29.967000,0 days 00:00:30.133000,0 days 00:00:23.761000,0 days 00:45:49.504000,0 days 00:46:19.637000,0 days 00:46:43.398000,275.0,234.0,246.0,285.0,False,ULTRASOFT,27.0,True,Toro Rosso,0 days 00:45:19.593000,2018-07-29 13:51:19.770,1,6.0,False,,False,True,0,0
0 days 00:48:07.206000,GAS,10,0 days 00:01:23.752000,29.0,1.0,,,0 days 00:00:29.819000,0 days 00:00:30.118000,0 days 00:00:23.815000,0 days 00:47:13.217000,0 days 00:47:43.335000,0 days 00:48:07.150000,,232.0,243.0,286.0,True,ULTRASOFT,28.0,True,Toro Rosso,0 days 00:46:43.454000,2018-07-29 13:52:43.631,1,6.0,False,,False,True,0,0
0 days 00:49:31.262000,GAS,10,0 days 00:01:24.056000,30.0,1.0,,,0 days 00:00:30.002000,0 days 00:00:30.141000,0 days 00:00:23.913000,0 days 00:48:37.152000,0 days 00:49:07.293000,0 days 00:49:31.206000,274.0,232.0,244.0,283.0,False,ULTRASOFT,29.0,True,Toro Rosso,0 days 00:48:07.206000,2018-07-29 13:54:07.383,1,6.0,False,,False,True,0,0
0 days 00:50:55.387000,GAS,10,0 days 00:01:24.125000,31.0,1.0,,,0 days 00:00:30.018000,0 days 00:00:30.309000,0 days 00:00:23.798000,0 days 00:50:01.224000,0 days 00:50:31.533000,0 days 00:50:55.331000,273.0,235.0,242.0,,False,ULTRASOFT,30.0,True,Toro Rosso,0 days 00:49:31.262000,2018-07-29 13:55:31.439,1,6.0,False,,False,True,0,0
0 days 00:52:21.532000,GAS,10,0 days 00:01:26.145000,32.0,1.0,,0 days 00:52:19.802000,0 days 00:00:29.943000,0 days 00:00:30.245000,0 days 00:00:25.957000,0 days 00:51:25.274000,0 days 00:51:55.519000,0 days 00:52:21.476000,274.0,233.0,,282.0,False,ULTRASOFT,31.0,True,Toro Rosso,0 days 00:50:55.387000,2018-07-29 13:56:55.564,1,6.0,False,,False,False,0,1
0 days 00:54:02.741000,GAS,10,0 days 00:01:41.209000,33.0,2.0,0 days 00:52:41.452000,,0 days 00:00:47.983000,0 days 00:00:29.932000,0 days 00:00:23.294000,0 days 00:53:09.459000,0 days 00:53:39.391000,0 days 00:54:02.685000,273.0,235.0,244.0,,False,SOFT,1.0,True,Toro Rosso,0 days 00:52:21.532000,2018-07-29 13:58:21.709,1,6.0,False,,False,False,0,0
0 days 00:55:25.886000,GAS,10,0 days 00:01:23.145000,34.0,2.0,,,0 days 00:00:29.790000,0 days 00:00:29.985000,0 days 00:00:23.370000,0 days 00:54:32.475000,0 days 00:55:02.460000,0 days 00:55:25.830000,272.0,233.0,243.0,281.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:54:02.741000,2018-07-29 14:00:02.918,1,6.0,False,,False,True,0,0
