Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:36:24.492000,RIC,3,0 days 00:01:38.083000,38.0,2.0,,,0 days 00:00:30.993000,0 days 00:00:43.256000,0 days 00:00:23.834000,0 days 01:35:17.410000,0 days 01:36:00.666000,0 days 01:36:24.500000,236.0,245.0,283.0,299.0,False,MEDIUM,14.0,True,Renault,0 days 01:34:46.409000,2019-03-31 16:14:46.494,1,7.0,False,,False,True,0,0
0 days 01:38:03.067000,RIC,3,0 days 00:01:38.575000,39.0,2.0,,,0 days 00:00:31.585000,0 days 00:00:43.088000,0 days 00:00:23.902000,0 days 01:36:56.085000,0 days 01:37:39.173000,0 days 01:38:03.075000,231.0,251.0,285.0,306.0,False,MEDIUM,15.0,True,Renault,0 days 01:36:24.492000,2019-03-31 16:16:24.577,1,7.0,False,,False,True,0,0
0 days 01:39:40.640000,RIC,3,0 days 00:01:37.573000,40.0,2.0,,,0 days 00:00:30.944000,0 days 00:00:42.837000,0 days 00:00:23.792000,0 days 01:38:34.019000,0 days 01:39:16.856000,0 days 01:39:40.648000,233.0,249.0,284.0,298.0,False,MEDIUM,16.0,True,Renault,0 days 01:38:03.067000,2019-03-31 16:18:03.152,2,6.0,False,,False,True,1,0
0 days 01:41:18.568000,RIC,3,0 days 00:01:37.928000,41.0,2.0,,,0 days 00:00:30.969000,0 days 00:00:42.982000,0 days 00:00:23.977000,0 days 01:40:11.617000,0 days 01:40:54.599000,0 days 01:41:18.576000,,250.0,292.0,297.0,False,MEDIUM,17.0,True,Renault,0 days 01:39:40.640000,2019-03-31 16:19:40.725,1,7.0,False,,False,True,1,0
0 days 01:42:55.265000,RIC,3,0 days 00:01:36.697000,42.0,2.0,,,0 days 00:00:30.532000,0 days 00:00:42.306000,0 days 00:00:23.859000,0 days 01:41:49.108000,0 days 01:42:31.414000,0 days 01:42:55.273000,234.0,251.0,284.0,319.0,True,MEDIUM,18.0,True,Renault,0 days 01:41:18.568000,2019-03-31 16:21:18.653,2,7.0,False,,False,True,0,0
0 days 01:44:31.981000,RIC,3,0 days 00:01:36.716000,43.0,2.0,,,0 days 00:00:30.684000,0 days 00:00:42.236000,0 days 00:00:23.796000,0 days 01:43:25.957000,0 days 01:44:08.193000,0 days 01:44:31.989000,,252.0,285.0,301.0,False,MEDIUM,19.0,True,Renault,0 days 01:42:55.265000,2019-03-31 16:22:55.350,2,7.0,False,,False,True,0,0
0 days 01:46:10.203000,RIC,3,0 days 00:01:38.222000,44.0,2.0,,,0 days 00:00:31.340000,0 days 00:00:42.841000,0 days 00:00:24.041000,0 days 01:45:03.329000,0 days 01:45:46.170000,0 days 01:46:10.211000,237.0,250.0,285.0,309.0,False,MEDIUM,20.0,True,Renault,0 days 01:44:31.981000,2019-03-31 16:24:32.066,1,8.0,False,,False,True,1,0
0 days 01:47:47.824000,RIC,3,0 days 00:01:37.621000,45.0,2.0,,,0 days 00:00:31.073000,0 days 00:00:42.529000,0 days 00:00:24.019000,0 days 01:46:41.284000,0 days 01:47:23.813000,0 days 01:47:47.832000,234.0,250.0,284.0,310.0,False,MEDIUM,21.0,True,Renault,0 days 01:46:10.203000,2019-03-31 16:26:10.288,1,9.0,False,,False,True,1,0
0 days 01:49:25.106000,RIC,3,0 days 00:01:37.282000,46.0,2.0,,,0 days 00:00:30.658000,0 days 00:00:42.678000,0 days 00:00:23.946000,0 days 01:48:18.490000,0 days 01:49:01.168000,0 days 01:49:25.114000,,250.0,284.0,300.0,False,MEDIUM,22.0,True,Renault,0 days 01:47:47.824000,2019-03-31 16:27:47.909,1,9.0,False,,False,True,0,0
0 days 01:51:02.413000,RIC,3,0 days 00:01:37.307000,47.0,2.0,,,0 days 00:00:30.669000,0 days 00:00:42.562000,0 days 00:00:24.076000,0 days 01:49:55.783000,0 days 01:50:38.345000,0 days 01:51:02.421000,233.0,251.0,284.0,298.0,False,MEDIUM,23.0,True,Renault,0 days 01:49:25.106000,2019-03-31 16:29:25.191,1,9.0,False,,False,True,0,0
0 days 01:52:39.503000,RIC,3,0 days 00:01:37.090000,48.0,2.0,,,0 days 00:00:30.713000,0 days 00:00:42.419000,0 days 00:00:23.958000,0 days 01:51:33.134000,0 days 01:52:15.553000,0 days 01:52:39.511000,234.0,249.0,283.0,297.0,False,MEDIUM,24.0,True,Renault,0 days 01:51:02.413000,2019-03-31 16:31:02.498,1,9.0,False,,False,True,0,0
0 days 01:54:16.943000,RIC,3,0 days 00:01:37.440000,49.0,2.0,,,0 days 00:00:30.758000,0 days 00:00:42.580000,0 days 00:00:24.102000,0 days 01:53:10.269000,0 days 01:53:52.849000,0 days 01:54:16.951000,,248.0,284.0,298.0,False,MEDIUM,25.0,True,Renault,0 days 01:52:39.503000,2019-03-31 16:32:39.588,1,9.0,False,,False,True,0,0
0 days 01:55:54.375000,RIC,3,0 days 00:01:37.432000,50.0,2.0,,,0 days 00:00:30.786000,0 days 00:00:42.616000,0 days 00:00:24.030000,0 days 01:54:47.737000,0 days 01:55:30.353000,0 days 01:55:54.383000,,250.0,285.0,299.0,False,MEDIUM,26.0,True,Renault,0 days 01:54:16.943000,2019-03-31 16:34:17.028,1,9.0,False,,False,True,0,0
0 days 01:57:31.487000,RIC,3,0 days 00:01:37.112000,51.0,2.0,,,0 days 00:00:30.673000,0 days 00:00:42.551000,0 days 00:00:23.888000,0 days 01:56:25.056000,0 days 01:57:07.607000,0 days 01:57:31.495000,235.0,249.0,285.0,310.0,False,MEDIUM,27.0,True,Renault,0 days 01:55:54.375000,2019-03-31 16:35:54.460,1,9.0,False,,False,True,0,0
0 days 01:59:10.104000,RIC,3,0 days 00:01:38.617000,52.0,2.0,,,0 days 00:00:31.249000,0 days 00:00:43.291000,0 days 00:00:24.077000,0 days 01:58:02.744000,0 days 01:58:46.035000,0 days 01:59:10.112000,237.0,245.0,283.0,309.0,False,MEDIUM,28.0,True,Renault,0 days 01:57:31.487000,2019-03-31 16:37:31.572,1,10.0,False,,False,True,1,0
0 days 02:00:48.098000,RIC,3,0 days 00:01:37.994000,53.0,2.0,,,0 days 00:00:30.977000,0 days 00:00:43.025000,0 days 00:00:23.992000,0 days 01:59:41.089000,0 days 02:00:24.114000,0 days 02:00:48.106000,232.0,244.0,282.0,297.0,False,MEDIUM,29.0,True,Renault,0 days 01:59:10.104000,2019-03-31 16:39:10.189,2,10.0,False,,False,True,0,0
