Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 01:51:41.658000,LEC,16,0 days 00:01:39.026000,46.0,3.0,,,0 days 00:00:26.967000,0 days 00:00:39.755000,0 days 00:00:32.304000,0 days 01:50:29.602000,0 days 01:51:09.357000,0 days 01:51:41.661000,209.0,188.0,209.0,291.0,False,SOFT,4.0,True,Ferrari,0 days 01:50:02.632000,2019-11-03 20:30:03.348,1,4.0,False,,False,True,0,0
0 days 01:53:20.201000,LEC,16,0 days 00:01:38.543000,47.0,3.0,,,0 days 00:00:26.669000,0 days 00:00:39.723000,0 days 00:00:32.151000,0 days 01:52:08.330000,0 days 01:52:48.053000,0 days 01:53:20.204000,207.0,190.0,211.0,292.0,False,SOFT,5.0,True,Ferrari,0 days 01:51:41.658000,2019-11-03 20:31:42.374,1,4.0,False,,False,True,0,0
0 days 01:54:58.886000,LEC,16,0 days 00:01:38.685000,48.0,3.0,,,0 days 00:00:26.606000,0 days 00:00:39.753000,0 days 00:00:32.326000,0 days 01:53:46.810000,0 days 01:54:26.563000,0 days 01:54:58.889000,213.0,190.0,209.0,291.0,False,SOFT,6.0,True,Ferrari,0 days 01:53:20.201000,2019-11-03 20:33:20.917,1,4.0,False,,False,True,0,0
0 days 01:56:37.486000,LEC,16,0 days 00:01:38.600000,49.0,3.0,,,0 days 00:00:26.556000,0 days 00:00:39.884000,0 days 00:00:32.160000,0 days 01:55:25.445000,0 days 01:56:05.329000,0 days 01:56:37.489000,219.0,190.0,210.0,292.0,False,SOFT,7.0,True,Ferrari,0 days 01:54:58.886000,2019-11-03 20:34:59.602,1,4.0,False,,False,True,0,0
0 days 01:58:16.383000,LEC,16,0 days 00:01:38.897000,50.0,3.0,,,0 days 00:00:26.605000,0 days 00:00:39.878000,0 days 00:00:32.414000,0 days 01:57:04.094000,0 days 01:57:43.972000,0 days 01:58:16.386000,212.0,188.0,210.0,295.0,False,SOFT,8.0,True,Ferrari,0 days 01:56:37.486000,2019-11-03 20:36:38.202,1,4.0,False,,False,True,0,0
0 days 01:59:55.032000,LEC,16,0 days 00:01:38.649000,51.0,3.0,,,0 days 00:00:26.480000,0 days 00:00:40.011000,0 days 00:00:32.158000,0 days 01:58:42.866000,0 days 01:59:22.877000,0 days 01:59:55.035000,217.0,189.0,210.0,295.0,False,SOFT,9.0,True,Ferrari,0 days 01:58:16.383000,2019-11-03 20:38:17.099,1,4.0,False,,False,True,0,0
0 days 02:01:33.496000,LEC,16,0 days 00:01:38.464000,52.0,3.0,,,0 days 00:00:26.518000,0 days 00:00:39.705000,0 days 00:00:32.241000,0 days 02:00:21.553000,0 days 02:01:01.258000,0 days 02:01:33.499000,218.0,187.0,208.0,298.0,False,SOFT,10.0,True,Ferrari,0 days 01:59:55.032000,2019-11-03 20:39:55.748,1,4.0,False,,False,True,0,0
0 days 02:03:11.719000,LEC,16,0 days 00:01:38.223000,53.0,3.0,,,0 days 00:00:26.356000,0 days 00:00:39.512000,0 days 00:00:32.355000,0 days 02:01:59.855000,0 days 02:02:39.367000,0 days 02:03:11.722000,221.0,190.0,210.0,300.0,False,SOFT,11.0,True,Ferrari,0 days 02:01:33.496000,2019-11-03 20:41:34.212,1,4.0,False,,False,True,0,0
0 days 02:04:50.194000,LEC,16,0 days 00:01:38.475000,54.0,3.0,,,0 days 00:00:26.501000,0 days 00:00:39.664000,0 days 00:00:32.310000,0 days 02:03:38.223000,0 days 02:04:17.887000,0 days 02:04:50.197000,219.0,192.0,210.0,299.0,False,SOFT,12.0,True,Ferrari,0 days 02:03:11.719000,2019-11-03 20:43:12.435,1,4.0,False,,False,True,0,0
0 days 02:06:30.717000,LEC,16,0 days 00:01:40.523000,55.0,3.0,,,0 days 00:00:26.711000,0 days 00:00:40.857000,0 days 00:00:32.955000,0 days 02:05:16.908000,0 days 02:05:57.765000,0 days 02:06:30.720000,218.0,181.0,208.0,257.0,False,SOFT,13.0,True,Ferrari,0 days 02:04:50.194000,2019-11-03 20:44:50.910,2,4.0,False,,False,True,0,0
