Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Overtake,PitStop
0 days 00:53:33.379000,RUS,63,0 days 00:01:18.877000,15.0,2.0,,,0 days 00:00:21.983000,0 days 00:00:25.314000,0 days 00:00:31.580000,0 days 00:52:36.445000,0 days 00:53:01.759000,0 days 00:53:33.339000,247.0,275.0,274.0,293.0,False,HARD,6.0,True,Williams,0 days 00:52:14.502000,2019-06-09 18:32:14.580,1,17.0,False,,False,True,0,0
0 days 00:54:52.249000,RUS,63,0 days 00:01:18.870000,16.0,2.0,,,0 days 00:00:21.969000,0 days 00:00:25.357000,0 days 00:00:31.544000,0 days 00:53:55.308000,0 days 00:54:20.665000,0 days 00:54:52.209000,,276.0,276.0,294.0,False,HARD,7.0,True,Williams,0 days 00:53:33.379000,2019-06-09 18:33:33.457,1,17.0,False,,False,True,0,0
0 days 00:56:13.456000,RUS,63,0 days 00:01:21.207000,17.0,2.0,,,0 days 00:00:21.958000,0 days 00:00:25.289000,0 days 00:00:33.960000,0 days 00:55:14.167000,0 days 00:55:39.456000,0 days 00:56:13.416000,244.0,278.0,186.0,262.0,False,HARD,8.0,True,Williams,0 days 00:54:52.249000,2019-06-09 18:34:52.327,1,17.0,False,,False,True,0,0
0 days 00:57:33.499000,RUS,63,0 days 00:01:20.043000,18.0,2.0,,,0 days 00:00:23.078000,0 days 00:00:25.561000,0 days 00:00:31.404000,0 days 00:56:36.494000,0 days 00:57:02.055000,0 days 00:57:33.459000,240.0,279.0,277.0,303.0,False,HARD,9.0,True,Williams,0 days 00:56:13.456000,2019-06-09 18:36:13.534,1,17.0,False,,False,True,0,0
0 days 00:58:54.010000,RUS,63,0 days 00:01:20.511000,19.0,2.0,,,0 days 00:00:23.657000,0 days 00:00:25.498000,0 days 00:00:31.356000,0 days 00:57:57.116000,0 days 00:58:22.614000,0 days 00:58:53.970000,231.0,281.0,278.0,304.0,False,HARD,10.0,True,Williams,0 days 00:57:33.499000,2019-06-09 18:37:33.577,1,17.0,False,,False,True,0,0
0 days 01:00:12.662000,RUS,63,0 days 00:01:18.652000,20.0,2.0,,,0 days 00:00:22.023000,0 days 00:00:25.261000,0 days 00:00:31.368000,0 days 00:59:15.993000,0 days 00:59:41.254000,0 days 01:00:12.622000,238.0,280.0,277.0,303.0,True,HARD,11.0,True,Williams,0 days 00:58:54.010000,2019-06-09 18:38:54.088,1,17.0,False,,False,True,0,0
0 days 01:01:31.377000,RUS,63,0 days 00:01:18.715000,21.0,2.0,,,0 days 00:00:22.035000,0 days 00:00:25.328000,0 days 00:00:31.352000,0 days 01:00:34.657000,0 days 01:00:59.985000,0 days 01:01:31.337000,240.0,279.0,277.0,302.0,False,HARD,12.0,True,Williams,0 days 01:00:12.662000,2019-06-09 18:40:12.740,1,17.0,False,,False,True,0,0
0 days 01:02:49.841000,RUS,63,0 days 00:01:18.464000,22.0,2.0,,,0 days 00:00:21.972000,0 days 00:00:25.306000,0 days 00:00:31.186000,0 days 01:01:53.309000,0 days 01:02:18.615000,0 days 01:02:49.801000,245.0,279.0,277.0,303.0,True,HARD,13.0,True,Williams,0 days 01:01:31.377000,2019-06-09 18:41:31.455,1,17.0,False,,False,True,0,0
0 days 01:04:08.732000,RUS,63,0 days 00:01:18.891000,23.0,2.0,,,0 days 00:00:22.064000,0 days 00:00:25.497000,0 days 00:00:31.330000,0 days 01:03:11.865000,0 days 01:03:37.362000,0 days 01:04:08.692000,244.0,279.0,279.0,301.0,False,HARD,14.0,True,Williams,0 days 01:02:49.841000,2019-06-09 18:42:49.919,1,17.0,False,,False,True,0,0
0 days 01:05:27.553000,RUS,63,0 days 00:01:18.821000,24.0,2.0,,,0 days 00:00:22.086000,0 days 00:00:25.363000,0 days 00:00:31.372000,0 days 01:04:30.778000,0 days 01:04:56.141000,0 days 01:05:27.513000,240.0,280.0,278.0,301.0,False,HARD,15.0,True,Williams,0 days 01:04:08.732000,2019-06-09 18:44:08.810,1,17.0,False,,False,True,0,0
0 days 01:06:48.845000,RUS,63,0 days 00:01:21.292000,25.0,2.0,,,0 days 00:00:21.983000,0 days 00:00:25.351000,0 days 00:00:33.958000,0 days 01:05:49.496000,0 days 01:06:14.847000,0 days 01:06:48.805000,241.0,280.0,224.0,300.0,False,HARD,16.0,True,Williams,0 days 01:05:27.553000,2019-06-09 18:45:27.631,1,17.0,False,,False,True,0,0
0 days 01:08:09.953000,RUS,63,0 days 00:01:21.108000,26.0,2.0,,,0 days 00:00:23.431000,0 days 00:00:26.406000,0 days 00:00:31.271000,0 days 01:07:12.236000,0 days 01:07:38.642000,0 days 01:08:09.913000,207.0,282.0,283.0,309.0,False,HARD,17.0,True,Williams,0 days 01:06:48.845000,2019-06-09 18:46:48.923,1,18.0,False,,False,True,1,0
